dataset\track_1\images\center_2020_02_11_10_47_44_652.jpg,dataset\track_1\images\left_2020_02_11_10_47_44_652.jpg,dataset\track_1\images\right_2020_02_11_10_47_44_652.jpg,0.05,1,0,17.13453
dataset\track_1\images\center_2020_02_11_10_47_44_722.jpg,dataset\track_1\images\left_2020_02_11_10_47_44_722.jpg,dataset\track_1\images\right_2020_02_11_10_47_44_722.jpg,0.2,1,0,17.53376
dataset\track_1\images\center_2020_02_11_10_47_44_794.jpg,dataset\track_1\images\left_2020_02_11_10_47_44_794.jpg,dataset\track_1\images\right_2020_02_11_10_47_44_794.jpg,0,1,0,18.36369
dataset\track_1\images\center_2020_02_11_10_47_44_864.jpg,dataset\track_1\images\left_2020_02_11_10_47_44_864.jpg,dataset\track_1\images\right_2020_02_11_10_47_44_864.jpg,0,1,0,19.13789
dataset\track_1\images\center_2020_02_11_10_47_44_933.jpg,dataset\track_1\images\left_2020_02_11_10_47_44_933.jpg,dataset\track_1\images\right_2020_02_11_10_47_44_933.jpg,0,1,0,19.93997
dataset\track_1\images\center_2020_02_11_10_47_45_002.jpg,dataset\track_1\images\left_2020_02_11_10_47_45_002.jpg,dataset\track_1\images\right_2020_02_11_10_47_45_002.jpg,0,1,0,20.4407
dataset\track_1\images\center_2020_02_11_10_47_45_068.jpg,dataset\track_1\images\left_2020_02_11_10_47_45_068.jpg,dataset\track_1\images\right_2020_02_11_10_47_45_068.jpg,0,1,0,21.25908
dataset\track_1\images\center_2020_02_11_10_47_45_138.jpg,dataset\track_1\images\left_2020_02_11_10_47_45_138.jpg,dataset\track_1\images\right_2020_02_11_10_47_45_138.jpg,0.15,1,0,21.90849
dataset\track_1\images\center_2020_02_11_10_47_45_206.jpg,dataset\track_1\images\left_2020_02_11_10_47_45_206.jpg,dataset\track_1\images\right_2020_02_11_10_47_45_206.jpg,0.3,1,0,22.42496
dataset\track_1\images\center_2020_02_11_10_47_45_274.jpg,dataset\track_1\images\left_2020_02_11_10_47_45_274.jpg,dataset\track_1\images\right_2020_02_11_10_47_45_274.jpg,0,1,0,23.21414
dataset\track_1\images\center_2020_02_11_10_47_45_343.jpg,dataset\track_1\images\left_2020_02_11_10_47_45_343.jpg,dataset\track_1\images\right_2020_02_11_10_47_45_343.jpg,0,1,0,23.80935
dataset\track_1\images\center_2020_02_11_10_47_45_411.jpg,dataset\track_1\images\left_2020_02_11_10_47_45_411.jpg,dataset\track_1\images\right_2020_02_11_10_47_45_411.jpg,0.05,1,0,24.58227
dataset\track_1\images\center_2020_02_11_10_47_45_480.jpg,dataset\track_1\images\left_2020_02_11_10_47_45_480.jpg,dataset\track_1\images\right_2020_02_11_10_47_45_480.jpg,0.2,1,0,25.14428
dataset\track_1\images\center_2020_02_11_10_47_45_552.jpg,dataset\track_1\images\left_2020_02_11_10_47_45_552.jpg,dataset\track_1\images\right_2020_02_11_10_47_45_552.jpg,0,1,0,25.87535
dataset\track_1\images\center_2020_02_11_10_47_45_621.jpg,dataset\track_1\images\left_2020_02_11_10_47_45_621.jpg,dataset\track_1\images\right_2020_02_11_10_47_45_621.jpg,0,1,0,26.44232
dataset\track_1\images\center_2020_02_11_10_47_45_692.jpg,dataset\track_1\images\left_2020_02_11_10_47_45_692.jpg,dataset\track_1\images\right_2020_02_11_10_47_45_692.jpg,0,1,0,27.1962
dataset\track_1\images\center_2020_02_11_10_47_45_763.jpg,dataset\track_1\images\left_2020_02_11_10_47_45_763.jpg,dataset\track_1\images\right_2020_02_11_10_47_45_763.jpg,0,1,0,27.75803
dataset\track_1\images\center_2020_02_11_10_47_45_834.jpg,dataset\track_1\images\left_2020_02_11_10_47_45_834.jpg,dataset\track_1\images\right_2020_02_11_10_47_45_834.jpg,0.2,1,0,28.48594
dataset\track_1\images\center_2020_02_11_10_47_45_905.jpg,dataset\track_1\images\left_2020_02_11_10_47_45_905.jpg,dataset\track_1\images\right_2020_02_11_10_47_45_905.jpg,0,1,0,29.02347
dataset\track_1\images\center_2020_02_11_10_47_45_975.jpg,dataset\track_1\images\left_2020_02_11_10_47_45_975.jpg,dataset\track_1\images\right_2020_02_11_10_47_45_975.jpg,0,1,0,29.75591
dataset\track_1\images\center_2020_02_11_10_47_46_045.jpg,dataset\track_1\images\left_2020_02_11_10_47_46_045.jpg,dataset\track_1\images\right_2020_02_11_10_47_46_045.jpg,0,1,0,30.18887
dataset\track_1\images\center_2020_02_11_10_47_46_118.jpg,dataset\track_1\images\left_2020_02_11_10_47_46_118.jpg,dataset\track_1\images\right_2020_02_11_10_47_46_118.jpg,0,1,0,30.18992
dataset\track_1\images\center_2020_02_11_10_47_46_187.jpg,dataset\track_1\images\left_2020_02_11_10_47_46_187.jpg,dataset\track_1\images\right_2020_02_11_10_47_46_187.jpg,0.2,1,0,30.18048
dataset\track_1\images\center_2020_02_11_10_47_46_256.jpg,dataset\track_1\images\left_2020_02_11_10_47_46_256.jpg,dataset\track_1\images\right_2020_02_11_10_47_46_256.jpg,0.35,1,0,30.16408
dataset\track_1\images\center_2020_02_11_10_47_46_324.jpg,dataset\track_1\images\left_2020_02_11_10_47_46_324.jpg,dataset\track_1\images\right_2020_02_11_10_47_46_324.jpg,0,1,0,30.18822
dataset\track_1\images\center_2020_02_11_10_47_46_393.jpg,dataset\track_1\images\left_2020_02_11_10_47_46_393.jpg,dataset\track_1\images\right_2020_02_11_10_47_46_393.jpg,0,1,0,30.19
dataset\track_1\images\center_2020_02_11_10_47_46_465.jpg,dataset\track_1\images\left_2020_02_11_10_47_46_465.jpg,dataset\track_1\images\right_2020_02_11_10_47_46_465.jpg,0,1,0,30.19021
dataset\track_1\images\center_2020_02_11_10_47_46_535.jpg,dataset\track_1\images\left_2020_02_11_10_47_46_535.jpg,dataset\track_1\images\right_2020_02_11_10_47_46_535.jpg,0.1,1,0,30.18849
dataset\track_1\images\center_2020_02_11_10_47_46_605.jpg,dataset\track_1\images\left_2020_02_11_10_47_46_605.jpg,dataset\track_1\images\right_2020_02_11_10_47_46_605.jpg,0.25,1,0,30.17596
dataset\track_1\images\center_2020_02_11_10_47_46_673.jpg,dataset\track_1\images\left_2020_02_11_10_47_46_673.jpg,dataset\track_1\images\right_2020_02_11_10_47_46_673.jpg,0,1,0,30.19011
dataset\track_1\images\center_2020_02_11_10_47_46_744.jpg,dataset\track_1\images\left_2020_02_11_10_47_46_744.jpg,dataset\track_1\images\right_2020_02_11_10_47_46_744.jpg,0,1,0,30.19018
dataset\track_1\images\center_2020_02_11_10_47_46_815.jpg,dataset\track_1\images\left_2020_02_11_10_47_46_815.jpg,dataset\track_1\images\right_2020_02_11_10_47_46_815.jpg,0,1,0,30.19028
dataset\track_1\images\center_2020_02_11_10_47_46_890.jpg,dataset\track_1\images\left_2020_02_11_10_47_46_890.jpg,dataset\track_1\images\right_2020_02_11_10_47_46_890.jpg,0.1,1,0,30.1881
dataset\track_1\images\center_2020_02_11_10_47_46_959.jpg,dataset\track_1\images\left_2020_02_11_10_47_46_959.jpg,dataset\track_1\images\right_2020_02_11_10_47_46_959.jpg,0.25,1,0,30.17606
dataset\track_1\images\center_2020_02_11_10_47_47_031.jpg,dataset\track_1\images\left_2020_02_11_10_47_47_031.jpg,dataset\track_1\images\right_2020_02_11_10_47_47_031.jpg,0.45,1,0,30.15188
dataset\track_1\images\center_2020_02_11_10_47_47_105.jpg,dataset\track_1\images\left_2020_02_11_10_47_47_105.jpg,dataset\track_1\images\right_2020_02_11_10_47_47_105.jpg,0.6000001,1,0,30.13344
dataset\track_1\images\center_2020_02_11_10_47_47_174.jpg,dataset\track_1\images\left_2020_02_11_10_47_47_174.jpg,dataset\track_1\images\right_2020_02_11_10_47_47_174.jpg,0,1,0,30.18541
dataset\track_1\images\center_2020_02_11_10_47_47_244.jpg,dataset\track_1\images\left_2020_02_11_10_47_47_244.jpg,dataset\track_1\images\right_2020_02_11_10_47_47_244.jpg,0,1,0,30.1889
dataset\track_1\images\center_2020_02_11_10_47_47_313.jpg,dataset\track_1\images\left_2020_02_11_10_47_47_313.jpg,dataset\track_1\images\right_2020_02_11_10_47_47_313.jpg,0,1,0,30.19005
dataset\track_1\images\center_2020_02_11_10_47_47_384.jpg,dataset\track_1\images\left_2020_02_11_10_47_47_384.jpg,dataset\track_1\images\right_2020_02_11_10_47_47_384.jpg,0,1,0,30.19023
dataset\track_1\images\center_2020_02_11_10_47_47_453.jpg,dataset\track_1\images\left_2020_02_11_10_47_47_453.jpg,dataset\track_1\images\right_2020_02_11_10_47_47_453.jpg,0,1,0,30.19031
dataset\track_1\images\center_2020_02_11_10_47_47_523.jpg,dataset\track_1\images\left_2020_02_11_10_47_47_523.jpg,dataset\track_1\images\right_2020_02_11_10_47_47_523.jpg,0,1,0,30.1903
dataset\track_1\images\center_2020_02_11_10_47_47_592.jpg,dataset\track_1\images\left_2020_02_11_10_47_47_592.jpg,dataset\track_1\images\right_2020_02_11_10_47_47_592.jpg,0,1,0,30.19028
dataset\track_1\images\center_2020_02_11_10_47_47_660.jpg,dataset\track_1\images\left_2020_02_11_10_47_47_660.jpg,dataset\track_1\images\right_2020_02_11_10_47_47_660.jpg,0,1,0,30.19029
dataset\track_1\images\center_2020_02_11_10_47_47_727.jpg,dataset\track_1\images\left_2020_02_11_10_47_47_727.jpg,dataset\track_1\images\right_2020_02_11_10_47_47_727.jpg,0,1,0,30.19031
dataset\track_1\images\center_2020_02_11_10_47_47_794.jpg,dataset\track_1\images\left_2020_02_11_10_47_47_794.jpg,dataset\track_1\images\right_2020_02_11_10_47_47_794.jpg,0,1,0,30.1903
dataset\track_1\images\center_2020_02_11_10_47_47_867.jpg,dataset\track_1\images\left_2020_02_11_10_47_47_867.jpg,dataset\track_1\images\right_2020_02_11_10_47_47_867.jpg,0,1,0,30.19029
dataset\track_1\images\center_2020_02_11_10_47_47_940.jpg,dataset\track_1\images\left_2020_02_11_10_47_47_940.jpg,dataset\track_1\images\right_2020_02_11_10_47_47_940.jpg,0,1,0,30.19072
dataset\track_1\images\center_2020_02_11_10_47_48_007.jpg,dataset\track_1\images\left_2020_02_11_10_47_48_007.jpg,dataset\track_1\images\right_2020_02_11_10_47_48_007.jpg,0,1,0,30.19027
dataset\track_1\images\center_2020_02_11_10_47_48_079.jpg,dataset\track_1\images\left_2020_02_11_10_47_48_079.jpg,dataset\track_1\images\right_2020_02_11_10_47_48_079.jpg,0.2,1,0,30.17977
dataset\track_1\images\center_2020_02_11_10_47_48_150.jpg,dataset\track_1\images\left_2020_02_11_10_47_48_150.jpg,dataset\track_1\images\right_2020_02_11_10_47_48_150.jpg,0,1,0,30.19131
dataset\track_1\images\center_2020_02_11_10_47_48_220.jpg,dataset\track_1\images\left_2020_02_11_10_47_48_220.jpg,dataset\track_1\images\right_2020_02_11_10_47_48_220.jpg,0,1,0,30.18977
dataset\track_1\images\center_2020_02_11_10_47_48_290.jpg,dataset\track_1\images\left_2020_02_11_10_47_48_290.jpg,dataset\track_1\images\right_2020_02_11_10_47_48_290.jpg,0.05,1,0,30.19004
dataset\track_1\images\center_2020_02_11_10_47_48_358.jpg,dataset\track_1\images\left_2020_02_11_10_47_48_358.jpg,dataset\track_1\images\right_2020_02_11_10_47_48_358.jpg,0.2,1,0,30.18163
dataset\track_1\images\center_2020_02_11_10_47_48_428.jpg,dataset\track_1\images\left_2020_02_11_10_47_48_428.jpg,dataset\track_1\images\right_2020_02_11_10_47_48_428.jpg,0,1,0,30.18933
dataset\track_1\images\center_2020_02_11_10_47_48_495.jpg,dataset\track_1\images\left_2020_02_11_10_47_48_495.jpg,dataset\track_1\images\right_2020_02_11_10_47_48_495.jpg,0,1,0,30.19014
dataset\track_1\images\center_2020_02_11_10_47_48_565.jpg,dataset\track_1\images\left_2020_02_11_10_47_48_565.jpg,dataset\track_1\images\right_2020_02_11_10_47_48_565.jpg,0,1,0,30.19023
dataset\track_1\images\center_2020_02_11_10_47_48_634.jpg,dataset\track_1\images\left_2020_02_11_10_47_48_634.jpg,dataset\track_1\images\right_2020_02_11_10_47_48_634.jpg,0.05,1,0,30.1899
dataset\track_1\images\center_2020_02_11_10_47_48_701.jpg,dataset\track_1\images\left_2020_02_11_10_47_48_701.jpg,dataset\track_1\images\right_2020_02_11_10_47_48_701.jpg,0.2,1,0,30.18063
dataset\track_1\images\center_2020_02_11_10_47_48_770.jpg,dataset\track_1\images\left_2020_02_11_10_47_48_770.jpg,dataset\track_1\images\right_2020_02_11_10_47_48_770.jpg,0,1,0,30.19055
dataset\track_1\images\center_2020_02_11_10_47_48_840.jpg,dataset\track_1\images\left_2020_02_11_10_47_48_840.jpg,dataset\track_1\images\right_2020_02_11_10_47_48_840.jpg,0,1,0,30.1898
dataset\track_1\images\center_2020_02_11_10_47_48_912.jpg,dataset\track_1\images\left_2020_02_11_10_47_48_912.jpg,dataset\track_1\images\right_2020_02_11_10_47_48_912.jpg,0,1,0,30.19006
dataset\track_1\images\center_2020_02_11_10_47_48_983.jpg,dataset\track_1\images\left_2020_02_11_10_47_48_983.jpg,dataset\track_1\images\right_2020_02_11_10_47_48_983.jpg,0.15,1,0,30.18555
dataset\track_1\images\center_2020_02_11_10_47_49_055.jpg,dataset\track_1\images\left_2020_02_11_10_47_49_055.jpg,dataset\track_1\images\right_2020_02_11_10_47_49_055.jpg,0,1,0,30.19061
dataset\track_1\images\center_2020_02_11_10_47_49_126.jpg,dataset\track_1\images\left_2020_02_11_10_47_49_126.jpg,dataset\track_1\images\right_2020_02_11_10_47_49_126.jpg,0,1,0,30.19056
dataset\track_1\images\center_2020_02_11_10_47_49_196.jpg,dataset\track_1\images\left_2020_02_11_10_47_49_196.jpg,dataset\track_1\images\right_2020_02_11_10_47_49_196.jpg,0.05,1,0,30.19
dataset\track_1\images\center_2020_02_11_10_47_49_265.jpg,dataset\track_1\images\left_2020_02_11_10_47_49_265.jpg,dataset\track_1\images\right_2020_02_11_10_47_49_265.jpg,0.2,1,0,30.18131
dataset\track_1\images\center_2020_02_11_10_47_49_335.jpg,dataset\track_1\images\left_2020_02_11_10_47_49_335.jpg,dataset\track_1\images\right_2020_02_11_10_47_49_335.jpg,0,1,0,30.1903
dataset\track_1\images\center_2020_02_11_10_47_49_402.jpg,dataset\track_1\images\left_2020_02_11_10_47_49_402.jpg,dataset\track_1\images\right_2020_02_11_10_47_49_402.jpg,0,1,0,30.18981
dataset\track_1\images\center_2020_02_11_10_47_49_473.jpg,dataset\track_1\images\left_2020_02_11_10_47_49_473.jpg,dataset\track_1\images\right_2020_02_11_10_47_49_473.jpg,0.05,1,0,30.19007
dataset\track_1\images\center_2020_02_11_10_47_49_542.jpg,dataset\track_1\images\left_2020_02_11_10_47_49_542.jpg,dataset\track_1\images\right_2020_02_11_10_47_49_542.jpg,0.2,1,0,30.18168
dataset\track_1\images\center_2020_02_11_10_47_49_613.jpg,dataset\track_1\images\left_2020_02_11_10_47_49_613.jpg,dataset\track_1\images\right_2020_02_11_10_47_49_613.jpg,0,1,0,30.1902
dataset\track_1\images\center_2020_02_11_10_47_49_684.jpg,dataset\track_1\images\left_2020_02_11_10_47_49_684.jpg,dataset\track_1\images\right_2020_02_11_10_47_49_684.jpg,0,1,0,30.19024
dataset\track_1\images\center_2020_02_11_10_47_49_754.jpg,dataset\track_1\images\left_2020_02_11_10_47_49_754.jpg,dataset\track_1\images\right_2020_02_11_10_47_49_754.jpg,0.1,1,0,30.18834
dataset\track_1\images\center_2020_02_11_10_47_49_824.jpg,dataset\track_1\images\left_2020_02_11_10_47_49_824.jpg,dataset\track_1\images\right_2020_02_11_10_47_49_824.jpg,0.25,1,0,30.17614
dataset\track_1\images\center_2020_02_11_10_47_49_895.jpg,dataset\track_1\images\left_2020_02_11_10_47_49_895.jpg,dataset\track_1\images\right_2020_02_11_10_47_49_895.jpg,0,1,0,30.18887
dataset\track_1\images\center_2020_02_11_10_47_49_966.jpg,dataset\track_1\images\left_2020_02_11_10_47_49_966.jpg,dataset\track_1\images\right_2020_02_11_10_47_49_966.jpg,0,1,0,30.19004
dataset\track_1\images\center_2020_02_11_10_47_50_038.jpg,dataset\track_1\images\left_2020_02_11_10_47_50_038.jpg,dataset\track_1\images\right_2020_02_11_10_47_50_038.jpg,0.2,1,0,30.18293
dataset\track_1\images\center_2020_02_11_10_47_50_105.jpg,dataset\track_1\images\left_2020_02_11_10_47_50_105.jpg,dataset\track_1\images\right_2020_02_11_10_47_50_105.jpg,0.35,1,0,30.16578
dataset\track_1\images\center_2020_02_11_10_47_50_172.jpg,dataset\track_1\images\left_2020_02_11_10_47_50_172.jpg,dataset\track_1\images\right_2020_02_11_10_47_50_172.jpg,0,1,0,30.1894
dataset\track_1\images\center_2020_02_11_10_47_50_240.jpg,dataset\track_1\images\left_2020_02_11_10_47_50_240.jpg,dataset\track_1\images\right_2020_02_11_10_47_50_240.jpg,0,1,0,30.18995
dataset\track_1\images\center_2020_02_11_10_47_50_311.jpg,dataset\track_1\images\left_2020_02_11_10_47_50_311.jpg,dataset\track_1\images\right_2020_02_11_10_47_50_311.jpg,0.2,1,0,30.18262
dataset\track_1\images\center_2020_02_11_10_47_50_384.jpg,dataset\track_1\images\left_2020_02_11_10_47_50_384.jpg,dataset\track_1\images\right_2020_02_11_10_47_50_384.jpg,0,1,0,30.18544
dataset\track_1\images\center_2020_02_11_10_47_50_455.jpg,dataset\track_1\images\left_2020_02_11_10_47_50_455.jpg,dataset\track_1\images\right_2020_02_11_10_47_50_455.jpg,0,1,0,30.18979
dataset\track_1\images\center_2020_02_11_10_47_50_529.jpg,dataset\track_1\images\left_2020_02_11_10_47_50_529.jpg,dataset\track_1\images\right_2020_02_11_10_47_50_529.jpg,0,1,0,30.19021
dataset\track_1\images\center_2020_02_11_10_47_50_602.jpg,dataset\track_1\images\left_2020_02_11_10_47_50_602.jpg,dataset\track_1\images\right_2020_02_11_10_47_50_602.jpg,0,1,0,30.19026
dataset\track_1\images\center_2020_02_11_10_47_50_672.jpg,dataset\track_1\images\left_2020_02_11_10_47_50_672.jpg,dataset\track_1\images\right_2020_02_11_10_47_50_672.jpg,0.2,1,0,30.18036
dataset\track_1\images\center_2020_02_11_10_47_50_742.jpg,dataset\track_1\images\left_2020_02_11_10_47_50_742.jpg,dataset\track_1\images\right_2020_02_11_10_47_50_742.jpg,0,1,0,30.18988
dataset\track_1\images\center_2020_02_11_10_47_50_814.jpg,dataset\track_1\images\left_2020_02_11_10_47_50_814.jpg,dataset\track_1\images\right_2020_02_11_10_47_50_814.jpg,0,1,0,30.19025
dataset\track_1\images\center_2020_02_11_10_47_50_886.jpg,dataset\track_1\images\left_2020_02_11_10_47_50_886.jpg,dataset\track_1\images\right_2020_02_11_10_47_50_886.jpg,0,1,0,30.1902
dataset\track_1\images\center_2020_02_11_10_47_50_956.jpg,dataset\track_1\images\left_2020_02_11_10_47_50_956.jpg,dataset\track_1\images\right_2020_02_11_10_47_50_956.jpg,0.05,1,0,30.18979
dataset\track_1\images\center_2020_02_11_10_47_51_025.jpg,dataset\track_1\images\left_2020_02_11_10_47_51_025.jpg,dataset\track_1\images\right_2020_02_11_10_47_51_025.jpg,0.2,1,0,30.18027
dataset\track_1\images\center_2020_02_11_10_47_51_095.jpg,dataset\track_1\images\left_2020_02_11_10_47_51_095.jpg,dataset\track_1\images\right_2020_02_11_10_47_51_095.jpg,0,1,0,30.19028
dataset\track_1\images\center_2020_02_11_10_47_51_165.jpg,dataset\track_1\images\left_2020_02_11_10_47_51_165.jpg,dataset\track_1\images\right_2020_02_11_10_47_51_165.jpg,0.05,1,0,30.18998
dataset\track_1\images\center_2020_02_11_10_47_51_239.jpg,dataset\track_1\images\left_2020_02_11_10_47_51_239.jpg,dataset\track_1\images\right_2020_02_11_10_47_51_239.jpg,0.25,1,0,30.1761
dataset\track_1\images\center_2020_02_11_10_47_51_308.jpg,dataset\track_1\images\left_2020_02_11_10_47_51_308.jpg,dataset\track_1\images\right_2020_02_11_10_47_51_308.jpg,0,1,0,30.18974
dataset\track_1\images\center_2020_02_11_10_47_51_376.jpg,dataset\track_1\images\left_2020_02_11_10_47_51_376.jpg,dataset\track_1\images\right_2020_02_11_10_47_51_376.jpg,0,1,0,30.18953
dataset\track_1\images\center_2020_02_11_10_47_51_453.jpg,dataset\track_1\images\left_2020_02_11_10_47_51_453.jpg,dataset\track_1\images\right_2020_02_11_10_47_51_453.jpg,0.15,1,0,30.18685
dataset\track_1\images\center_2020_02_11_10_47_51_519.jpg,dataset\track_1\images\left_2020_02_11_10_47_51_519.jpg,dataset\track_1\images\right_2020_02_11_10_47_51_519.jpg,0,1,0,30.1878
dataset\track_1\images\center_2020_02_11_10_47_51_591.jpg,dataset\track_1\images\left_2020_02_11_10_47_51_591.jpg,dataset\track_1\images\right_2020_02_11_10_47_51_591.jpg,0,1,0,30.18998
dataset\track_1\images\center_2020_02_11_10_47_51_664.jpg,dataset\track_1\images\left_2020_02_11_10_47_51_664.jpg,dataset\track_1\images\right_2020_02_11_10_47_51_664.jpg,0.05,1,0,30.19008
dataset\track_1\images\center_2020_02_11_10_47_51_733.jpg,dataset\track_1\images\left_2020_02_11_10_47_51_733.jpg,dataset\track_1\images\right_2020_02_11_10_47_51_733.jpg,0.25,1,0,30.17727
dataset\track_1\images\center_2020_02_11_10_47_51_806.jpg,dataset\track_1\images\left_2020_02_11_10_47_51_806.jpg,dataset\track_1\images\right_2020_02_11_10_47_51_806.jpg,0,1,0,30.19018
dataset\track_1\images\center_2020_02_11_10_47_51_876.jpg,dataset\track_1\images\left_2020_02_11_10_47_51_876.jpg,dataset\track_1\images\right_2020_02_11_10_47_51_876.jpg,0.1,1,0,30.18976
dataset\track_1\images\center_2020_02_11_10_47_51_946.jpg,dataset\track_1\images\left_2020_02_11_10_47_51_946.jpg,dataset\track_1\images\right_2020_02_11_10_47_51_946.jpg,0.25,1,0,30.17839
dataset\track_1\images\center_2020_02_11_10_47_52_018.jpg,dataset\track_1\images\left_2020_02_11_10_47_52_018.jpg,dataset\track_1\images\right_2020_02_11_10_47_52_018.jpg,0,1,0,30.18903
dataset\track_1\images\center_2020_02_11_10_47_52_089.jpg,dataset\track_1\images\left_2020_02_11_10_47_52_089.jpg,dataset\track_1\images\right_2020_02_11_10_47_52_089.jpg,0,1,0,30.18986
dataset\track_1\images\center_2020_02_11_10_47_52_161.jpg,dataset\track_1\images\left_2020_02_11_10_47_52_161.jpg,dataset\track_1\images\right_2020_02_11_10_47_52_161.jpg,0.05,1,0,30.19014
dataset\track_1\images\center_2020_02_11_10_47_52_231.jpg,dataset\track_1\images\left_2020_02_11_10_47_52_231.jpg,dataset\track_1\images\right_2020_02_11_10_47_52_231.jpg,0.25,1,0,30.17724
dataset\track_1\images\center_2020_02_11_10_47_52_298.jpg,dataset\track_1\images\left_2020_02_11_10_47_52_298.jpg,dataset\track_1\images\right_2020_02_11_10_47_52_298.jpg,0,1,0,30.18931
dataset\track_1\images\center_2020_02_11_10_47_52_374.jpg,dataset\track_1\images\left_2020_02_11_10_47_52_374.jpg,dataset\track_1\images\right_2020_02_11_10_47_52_374.jpg,0.1,1,0,30.18916
dataset\track_1\images\center_2020_02_11_10_47_52_444.jpg,dataset\track_1\images\left_2020_02_11_10_47_52_444.jpg,dataset\track_1\images\right_2020_02_11_10_47_52_444.jpg,0.25,1,0,30.17726
dataset\track_1\images\center_2020_02_11_10_47_52_518.jpg,dataset\track_1\images\left_2020_02_11_10_47_52_518.jpg,dataset\track_1\images\right_2020_02_11_10_47_52_518.jpg,0,1,0,30.18186
dataset\track_1\images\center_2020_02_11_10_47_52_586.jpg,dataset\track_1\images\left_2020_02_11_10_47_52_586.jpg,dataset\track_1\images\right_2020_02_11_10_47_52_586.jpg,0,1,0,30.18891
dataset\track_1\images\center_2020_02_11_10_47_52_655.jpg,dataset\track_1\images\left_2020_02_11_10_47_52_655.jpg,dataset\track_1\images\right_2020_02_11_10_47_52_655.jpg,0.1,1,0,30.18994
dataset\track_1\images\center_2020_02_11_10_47_52_723.jpg,dataset\track_1\images\left_2020_02_11_10_47_52_723.jpg,dataset\track_1\images\right_2020_02_11_10_47_52_723.jpg,0.25,1,0,30.17874
dataset\track_1\images\center_2020_02_11_10_47_52_792.jpg,dataset\track_1\images\left_2020_02_11_10_47_52_792.jpg,dataset\track_1\images\right_2020_02_11_10_47_52_792.jpg,0,1,0,30.18895
dataset\track_1\images\center_2020_02_11_10_47_52_861.jpg,dataset\track_1\images\left_2020_02_11_10_47_52_861.jpg,dataset\track_1\images\right_2020_02_11_10_47_52_861.jpg,0,1,0,30.18999
dataset\track_1\images\center_2020_02_11_10_47_52_930.jpg,dataset\track_1\images\left_2020_02_11_10_47_52_930.jpg,dataset\track_1\images\right_2020_02_11_10_47_52_930.jpg,0.15,1,0,30.18627
dataset\track_1\images\center_2020_02_11_10_47_53_001.jpg,dataset\track_1\images\left_2020_02_11_10_47_53_001.jpg,dataset\track_1\images\right_2020_02_11_10_47_53_001.jpg,0.3,1,0,30.17133
dataset\track_1\images\center_2020_02_11_10_47_53_071.jpg,dataset\track_1\images\left_2020_02_11_10_47_53_071.jpg,dataset\track_1\images\right_2020_02_11_10_47_53_071.jpg,0,1,0,30.18833
dataset\track_1\images\center_2020_02_11_10_47_53_143.jpg,dataset\track_1\images\left_2020_02_11_10_47_53_143.jpg,dataset\track_1\images\right_2020_02_11_10_47_53_143.jpg,0,1,0,30.18983
dataset\track_1\images\center_2020_02_11_10_47_53_214.jpg,dataset\track_1\images\left_2020_02_11_10_47_53_214.jpg,dataset\track_1\images\right_2020_02_11_10_47_53_214.jpg,0.2,1,0,30.1829
